Order Reference,Order Date,Delivery Date,Customer,Salesperson,Status,Product,Product Name,Product Qty,Unit Price,Subtotal,id,phone,email,user_id/login,street,city,country_id/id,Name,Variant Tags,Variant Values,Internal Reference,Sales Price,Cost_y,Activity Exception Decoration
SO14537,2026-04-22,2026-05-12,Matthews PLC,Matthew Thomas,Sales Order,NEW_SKU_1058,Innovate vertical solutions,60,600.94,36056.4,,,,,,,,Product NEW_SKU_1058,Color,Red,INT-5898,544.75,327.54,warning
SO14538,2026-10-19,2027-01-25,Foster-Harvey,Ryan Crawford,Sales Order,NEW_SKU_1095,Innovate vertical solutions,21,118.36,2485.56,,,,,,,,Product NEW_SKU_1095,Power,200W,INT-6881,134.97,65.04,warning
SO14539,2026-10-26,2027-01-10,"Wright, Thornton and Turner",Michael Allen,Sales Order,NEW_SKU_1092,Leverage transparent vortals,96,69.88,6708.48,,,,,,,,Product NEW_SKU_1092,Size,Red,INT-6098,66.68,34.42,warning
SO14540,2025-12-05,2026-01-03,"Coleman, Henderson and Baker",Mary Swanson,Sales Order,NEW_SKU_1079,Iterate revolutionary info-mediaries,93,715.21,66514.53,,,,,,,,Product NEW_SKU_1079,Power,200W,INT-4656,751.89,610.39,success
SO14541,2025-07-03,2025-07-15,"Cooper, Lewis and Jackson",Aaron Young Jr.,Sales Order,NEW_SKU_1027,Scale dot-com e-business,63,88.05,5547.15,,,,,,,,Product NEW_SKU_1027,Material,Large,INT-8236,104.24,36.82,warning
SO14542,2026-02-27,2026-03-29,Kim-Pena,Shirley Holden,Sales Order,NEW_SKU_1069,Transition visionary mindshare,63,552.98,34837.74,,,,,,,,Product NEW_SKU_1069,Power,Large,INT-7731,573.99,343.64,warning
SO14543,2026-08-27,2026-10-17,"Hinton, Morgan and Blair",Lindsay Jackson,Sales Order,NEW_SKU_1021,Syndicate killer systems,70,256.43,17950.100000000002,,,,,,,,Product NEW_SKU_1021,Power,200W,INT-6064,245.15,79.24,info
SO14544,2025-08-07,2025-10-13,Cervantes-Duncan,Brandon Powell,Sales Order,NEW_SKU_1027,Synergize bleeding-edge relationships,86,107.74,9265.64,,,,,,,,Product NEW_SKU_1027,Size,200W,INT-7382,121.36,48.99,error
SO14545,2026-12-26,2027-01-08,"Bryant, Barrera and Ibarra",Leonard Clark,Sales Order,NEW_SKU_1039,Grow best-of-breed mindshare,71,328.81,23345.51,,,,,,,,Product NEW_SKU_1039,Color,Red,INT-6080,346.18,214.5,error
SO14546,2026-03-21,2026-05-09,Perez-Mcintyre,David Ramirez,Sales Order,NEW_SKU_1087,Evolve e-business functionalities,52,169.88,8833.76,,,,,,,,Product NEW_SKU_1087,Color,Large,INT-3218,175.11,122.74,warning
SO14547,2026-07-17,2026-09-01,Robles PLC,Christina Perez,Sales Order,NEW_SKU_1090,Brand global web services,61,627.82,38297.020000000004,,,,,,,,Product NEW_SKU_1090,Power,200W,INT-9884,685.99,427.97,info
SO14548,2026-04-24,2026-07-09,"Gordon, Dennis and Moore",Morgan Wright,Sales Order,NEW_SKU_1035,Deploy e-business networks,2,87.27,174.54,,,,,,,,Product NEW_SKU_1035,Size,Red,INT-9611,82.55,45.53,info
SO14549,2025-04-06,2025-06-15,Flores and Sons,Amanda Clark,Sales Order,NEW_SKU_1077,Evolve e-business functionalities,23,914.31,21029.129999999997,,,,,,,,Product NEW_SKU_1077,Size,Red,INT-5607,1084.84,732.83,error
SO14550,2025-07-14,2025-07-24,Kline Group,Charles Black,Sales Order,NEW_SKU_1030,Harness best-of-breed experiences,99,676.08,66931.92,,,,,,,,Product NEW_SKU_1030,Material,Steel,INT-8988,602.94,402.7,info
SO14551,2025-02-15,2025-03-04,"Chandler, Foley and Fowler",Harold Lewis,Sales Order,NEW_SKU_1037,Iterate granular content,83,292.45,24273.35,,,,,,,,Product NEW_SKU_1037,Color,Steel,INT-2990,311.39,175.24,error
SO14552,2025-08-23,2025-10-18,Davis-Miller,James Morris,Sales Order,NEW_SKU_1099,Evolve e-business functionalities,56,550.79,30844.239999999998,,,,,,,,Product NEW_SKU_1099,Material,Steel,INT-5192,525.73,295.98,success
SO14553,2025-05-04,2025-06-15,"Wilson, Patterson and Bell",Jennifer Williams,Sales Order,NEW_SKU_1077,Syndicate killer systems,27,871.48,23529.96,,,,,,,,Product NEW_SKU_1077,Material,Large,INT-3110,759.1,576.95,success
SO14554,2025-10-14,2026-01-14,Ruiz Inc,Christopher Stevenson,Sales Order,NEW_SKU_1051,Harness global roi,11,856.04,9416.439999999999,,,,,,,,Product NEW_SKU_1051,Color,Steel,INT-2568,927.66,765.87,success
SO14555,2026-03-12,2026-06-12,Ward Ltd,Bradley Hoffman,Sales Order,NEW_SKU_1048,Aggregate ubiquitous bandwidth,31,883.14,27377.34,,,,,,,,Product NEW_SKU_1048,Material,200W,INT-3394,760.59,715.8,error
SO14556,2026-07-28,2026-10-11,Schaefer-Mcfarland,Gwendolyn Weaver,Sales Order,NEW_SKU_1090,Leverage rich partnerships,79,958.75,75741.25,,,,,,,,Product NEW_SKU_1090,Power,Steel,INT-2265,1122.78,649.71,error
SO14557,2026-10-08,2026-10-15,Leonard-Drake,Amy Howard,Sales Order,NEW_SKU_1023,Seize killer portals,91,106.78,9716.98,,,,,,,,Product NEW_SKU_1023,Color,Steel,INT-9779,118.91,95.2,info
SO14558,2026-09-21,2026-11-04,"Malone, Gonzales and Coleman",Roy Lee,Sales Order,NEW_SKU_1033,Re-contextualize viral users,13,321.92,4184.96,,,,,,,,Product NEW_SKU_1033,Material,Red,INT-3051,258.16,193.4,info
SO14559,2026-01-26,2026-05-09,"Winters, Haynes and Oneill",Donna Mcconnell,Sales Order,NEW_SKU_1059,Synthesize robust e-commerce,77,389.05,29956.850000000002,,,,,,,,Product NEW_SKU_1059,Size,200W,INT-1279,372.67,142.85,error
SO14560,2025-04-11,2025-05-02,Burke PLC,Ashley Walters,Sales Order,NEW_SKU_1011,Facilitate visionary models,96,690.58,66295.68000000001,,,,,,,,Product NEW_SKU_1011,Material,200W,INT-2602,632.75,473.88,info
SO14561,2026-05-16,2026-09-11,Jones-Santos,Dana Romero,Sales Order,NEW_SKU_1005,Enable magnetic niches,7,109.29,765.0300000000001,,,,,,,,Product NEW_SKU_1005,Power,Steel,INT-1872,102.59,65.36,info
SO14562,2025-07-12,2025-08-03,Walls-Turner,Amy Thomas,Sales Order,NEW_SKU_1083,Leverage rich partnerships,52,619.75,32227.0,,,,,,,,Product NEW_SKU_1083,Material,Steel,INT-8816,701.56,415.64,info
SO14563,2026-02-23,2026-05-01,"Robinson, Stephens and Coleman",Alfred Holland,Sales Order,NEW_SKU_1003,Cultivate open-source markets,91,153.97,14011.27,,,,,,,,Product NEW_SKU_1003,Size,Large,INT-1696,129.36,79.79,warning
SO14564,2026-08-15,2026-11-23,Ward-Dixon,Joshua Gomez,Sales Order,NEW_SKU_1047,Enhance user-centric networks,46,442.97,20376.620000000003,,,,,,,,Product NEW_SKU_1047,Material,200W,INT-3351,405.51,252.87,error
SO14565,2025-01-29,2025-03-05,Davis PLC,Wendy Mills,Sales Order,NEW_SKU_1033,Reinvent 24/365 niches,79,592.77,46828.83,,,,,,,,Product NEW_SKU_1033,Power,Steel,INT-7185,546.83,296.63,warning
SO14566,2025-11-08,2026-01-09,"Anderson, Rivera and Morris",Matthew Thomas,Sales Order,NEW_SKU_1094,Visualize turn-key solutions,85,588.35,50009.75,,,,,,,,Product NEW_SKU_1094,Color,200W,INT-7382,496.42,363.02,error
SO14567,2025-03-11,2025-04-06,Robertson Group,Kelly Wheeler,Sales Order,NEW_SKU_1030,Synergize bricks-and-clicks supply-chains,15,130.42,1956.2999999999997,,,,,,,,Product NEW_SKU_1030,Size,Red,INT-1903,140.32,62.03,warning
SO14568,2026-05-19,2026-08-09,Wyatt and Sons,Laurie Young,Sales Order,NEW_SKU_1094,Re-intermediate cutting-edge synergies,14,355.29,4974.06,,,,,,,,Product NEW_SKU_1094,Size,200W,INT-1092,313.86,189.47,warning
SO14569,2025-02-28,2025-04-28,"Coleman, Henderson and Baker",Amy Brooks,Sales Order,NEW_SKU_1089,Aggregate ubiquitous bandwidth,52,842.94,43832.880000000005,,,,,,,,Product NEW_SKU_1089,Color,200W,INT-3935,805.05,645.91,info
SO14570,2026-06-28,2026-09-07,Hess LLC,Grace Arroyo,Sales Order,NEW_SKU_1079,Synthesize robust e-commerce,56,359.76,20146.559999999998,,,,,,,,Product NEW_SKU_1079,Power,Large,INT-1978,417.22,274.06,error
SO14571,2026-10-13,2026-12-23,Nichols PLC,Andrew Hernandez,Sales Order,NEW_SKU_1050,Innovate vertical solutions,21,970.68,20384.28,,,,,,,,Product NEW_SKU_1050,Material,Steel,INT-2670,855.71,590.9,success
SO14572,2026-05-11,2026-07-07,"May, Schmidt and Williams",Michelle Barker,Sales Order,NEW_SKU_1009,Utilize rich schemas,65,991.48,64446.200000000004,,,,,,,,Product NEW_SKU_1009,Color,200W,INT-6639,1157.95,346.44,success
SO14573,2026-01-09,2026-03-08,Wallace-Mack,Jason Stevens,Sales Order,NEW_SKU_1056,Synergize bricks-and-clicks supply-chains,60,401.12,24067.2,,,,,,,,Product NEW_SKU_1056,Material,Red,INT-6068,345.19,157.03,warning
SO14574,2026-05-01,2026-07-10,Wang Inc,Shawn Kirk,Sales Order,NEW_SKU_1030,Architect vertical e-tailers,81,746.79,60489.99,,,,,,,,Product NEW_SKU_1030,Color,200W,INT-2871,619.6,426.58,success
SO14575,2026-07-20,2026-09-21,Smith-Carter,Benjamin Richards,Sales Order,NEW_SKU_1060,Seize killer portals,88,375.95,33083.6,,,,,,,,Product NEW_SKU_1060,Size,200W,INT-7746,425.59,221.89,warning
SO14576,2025-12-15,2026-03-18,Howard-Miller,Jessica Brock,Sales Order,NEW_SKU_1028,Implement front-end architectures,51,227.45,11599.949999999999,,,,,,,,Product NEW_SKU_1028,Size,Red,INT-9410,236.22,141.14,error
SO14577,2025-11-26,2026-01-15,"Chavez, Lloyd and Lee",Ashley Walters,Sales Order,NEW_SKU_1026,Target plug-and-play architectures,6,938.49,5630.9400000000005,,,,,,,,Product NEW_SKU_1026,Material,Red,INT-5973,809.62,450.91,error
SO14578,2026-09-21,2027-01-15,"Stewart, Miller and Tran",Noah Roberts,Sales Order,NEW_SKU_1003,Implement front-end architectures,91,673.37,61276.67,,,,,,,,Product NEW_SKU_1003,Power,Large,INT-5270,610.73,602.65,success
SO14579,2025-11-10,2026-02-11,Bruce-Hansen,Michael Flores,Sales Order,NEW_SKU_1030,Reinvent 24/365 niches,100,679.13,67913.0,,,,,,,,Product NEW_SKU_1030,Size,Steel,INT-8111,737.13,341.72,error
SO14580,2026-06-18,2026-08-12,Davis-Simon,Bradley Garza,Sales Order,NEW_SKU_1017,Evolve strategic info-mediaries,26,913.59,23753.34,,,,,,,,Product NEW_SKU_1017,Color,Steel,INT-3483,1064.15,789.51,success
SO14581,2025-09-14,2025-12-10,Bishop-Nixon,Justin Tate,Sales Order,NEW_SKU_1029,Orchestrate viral synergies,28,334.93,9378.04,,,,,,,,Product NEW_SKU_1029,Material,Large,INT-5034,382.16,142.83,error
SO14582,2025-06-01,2025-09-27,"Sexton, Rios and Warren",Antonio Cisneros,Sales Order,NEW_SKU_1007,Transition visionary mindshare,17,248.82,4229.94,,,,,,,,Product NEW_SKU_1007,Size,Large,INT-2776,250.32,159.12,success
SO14583,2026-05-29,2026-09-23,Brady-Shea,Justin Cooper,Sales Order,NEW_SKU_1034,Transition visionary mindshare,20,416.72,8334.400000000001,,,,,,,,Product NEW_SKU_1034,Material,Large,INT-7081,407.9,251.41,error
SO14584,2025-02-21,2025-05-30,"Snyder, Berry and Carr",Jennifer Smith,Sales Order,NEW_SKU_1058,Seize 24/7 synergies,85,928.25,78901.25,,,,,,,,Product NEW_SKU_1058,Size,Large,INT-2991,1028.9,690.76,warning
SO14585,2026-11-07,2026-11-25,Bailey PLC,Christopher Mendoza,Sales Order,NEW_SKU_1021,Synthesize robust e-commerce,39,205.78,8025.42,,,,,,,,Product NEW_SKU_1021,Size,200W,INT-5401,179.36,85.47,info
SO14586,2026-10-02,2026-10-11,Arias PLC,Lucas Rivera,Sales Order,NEW_SKU_1046,Innovate viral communities,97,166.06,16107.82,,,,,,,,Product NEW_SKU_1046,Color,Red,INT-6184,154.18,74.07,error
SO14587,2026-07-20,2026-09-01,"Cruz, Burgess and Harvey",Anthony Rosario,Sales Order,NEW_SKU_1081,Brand customized technologies,19,413.78,7861.82,,,,,,,,Product NEW_SKU_1081,Color,Red,INT-4809,382.7,194.87,error
SO14588,2026-03-29,2026-06-21,Vega Inc,Brian Campos,Sales Order,NEW_SKU_1097,Extend front-end infrastructures,5,408.39,2041.9499999999998,,,,,,,,Product NEW_SKU_1097,Power,Steel,INT-1887,435.42,124.62,info
SO14589,2025-11-08,2025-12-19,Young-Gentry,Terri Greer,Sales Order,NEW_SKU_1042,Generate efficient action-items,92,925.91,85183.72,,,,,,,,Product NEW_SKU_1042,Power,Red,INT-9752,940.97,455.26,warning
SO14590,2025-04-20,2025-06-26,Drake Inc,Christopher Bell,Sales Order,NEW_SKU_1080,Enable enterprise eyeballs,94,107.29,10085.26,,,,,,,,Product NEW_SKU_1080,Power,200W,INT-2713,125.75,51.6,success
SO14591,2026-05-26,2026-09-18,"Flores, Flowers and Kane",Kristen Anderson,Sales Order,NEW_SKU_1019,Matrix wireless convergence,88,67.08,5903.04,,,,,,,,Product NEW_SKU_1019,Power,200W,INT-1897,78.1,23.86,info
SO14592,2026-04-23,2026-07-11,"Sims, Bennett and Griffith",Margaret Leon,Sales Order,NEW_SKU_1094,Re-intermediate dot-com schemas,100,507.51,50751.0,,,,,,,,Product NEW_SKU_1094,Material,Large,INT-2083,590.37,294.58,success
SO14593,2025-09-13,2025-09-23,"Arroyo, Perry and Campbell",Jessica Guzman,Sales Order,NEW_SKU_1035,Evolve e-business functionalities,32,396.59,12690.88,,,,,,,,Product NEW_SKU_1035,Color,Red,INT-2067,465.06,190.68,success
SO14594,2025-05-13,2025-06-21,Allen and Sons,Tyler Finley,Sales Order,NEW_SKU_1003,Deploy e-business networks,64,324.31,20755.84,,,,,,,,Product NEW_SKU_1003,Color,Steel,INT-9458,369.76,129.96,warning
SO14595,2025-08-07,2025-08-12,Brown-Martinez,Kevin Hanson,Sales Order,NEW_SKU_1048,Evolve e-business functionalities,95,869.76,82627.2,,,,,,,,Product NEW_SKU_1048,Material,Red,INT-7652,919.47,355.57,warning
SO14596,2026-07-09,2026-09-09,Mcdonald PLC,Robert Chavez,Sales Order,NEW_SKU_1018,Morph visionary action-items,79,303.24,23955.96,,,,,,,,Product NEW_SKU_1018,Material,Red,INT-7086,285.71,259.41,success
SO14597,2026-05-28,2026-08-08,Peterson-Johnson,Abigail Rosario,Sales Order,NEW_SKU_1018,Visualize proactive communities,42,206.97,8692.74,,,,,,,,Product NEW_SKU_1018,Power,Large,INT-8071,201.02,97.08,info
SO14598,2025-03-30,2025-04-26,Rose-Mcdaniel,James Bernard,Sales Order,NEW_SKU_1018,Transition visionary mindshare,28,391.62,10965.36,,,,,,,,Product NEW_SKU_1018,Size,200W,INT-6365,371.59,287.57,error
SO14599,2025-12-05,2025-12-23,"Smith, George and Sims",Brittany Montgomery,Sales Order,NEW_SKU_1048,Seize 24/7 synergies,49,911.57,44666.93,,,,,,,,Product NEW_SKU_1048,Power,Red,INT-2976,1050.95,781.89,success
SO14600,2026-12-02,2026-12-25,Conley-Kelly,Suzanne Perkins,Sales Order,NEW_SKU_1049,Deploy e-business networks,39,12.0,468.0,,,,,,,,Product NEW_SKU_1049,Size,Red,INT-2715,11.4,4.75,info
SO14601,2026-05-11,2026-06-16,"Eaton, Brown and Lin",Michael Aguilar,Sales Order,NEW_SKU_1094,Synergize synergistic communities,99,368.96,36527.04,,,,,,,,Product NEW_SKU_1094,Size,Red,INT-7967,400.54,200.54,success
SO14602,2025-01-27,2025-02-12,Ray and Sons,Jason Smith,Sales Order,NEW_SKU_1097,Scale visionary mindshare,23,471.32,10840.36,,,,,,,,Product NEW_SKU_1097,Color,Red,INT-6757,402.97,209.32,error
SO14603,2025-10-28,2025-12-15,Hernandez-Davidson,Kimberly Hernandez,Sales Order,NEW_SKU_1010,Leverage rich partnerships,26,464.23,12069.98,,,,,,,,Product NEW_SKU_1010,Power,Red,INT-8299,548.0,261.38,warning
SO14604,2025-01-21,2025-05-18,Nelson-Vance,Bryan Williams,Sales Order,NEW_SKU_1038,Deliver proactive e-services,72,375.25,27018.0,,,,,,,,Product NEW_SKU_1038,Size,Large,INT-9137,402.97,226.71,success
SO14605,2025-04-21,2025-04-28,Jarvis Group,Morgan Dean,Sales Order,NEW_SKU_1065,Implement front-end architectures,42,130.09,5463.78,,,,,,,,Product NEW_SKU_1065,Size,200W,INT-2957,133.92,62.86,warning
SO14606,2026-01-06,2026-03-17,Watkins Ltd,Catherine Frank,Sales Order,NEW_SKU_1089,Strategize one-to-one architectures,93,45.48,4229.639999999999,,,,,,,,Product NEW_SKU_1089,Power,Steel,INT-1234,37.0,32.98,error
SO14607,2026-12-18,2027-03-02,Allen-Riggs,Madison White,Sales Order,NEW_SKU_1065,Brand customized technologies,44,865.45,38079.8,,,,,,,,Product NEW_SKU_1065,Material,Steel,INT-6992,914.98,650.21,info
SO14608,2025-10-09,2025-12-19,"Collins, Davidson and Russell",Kenneth Peters,Sales Order,NEW_SKU_1090,Re-contextualize intuitive platforms,43,564.0,24252.0,,,,,,,,Product NEW_SKU_1090,Color,Steel,INT-5021,571.51,355.89,error
SO14609,2025-05-12,2025-06-17,Ball-Hays,Angela Barry,Sales Order,NEW_SKU_1016,Re-contextualize interactive platforms,42,228.7,9605.4,,,,,,,,Product NEW_SKU_1016,Color,Large,INT-9851,258.02,140.08,success
SO14610,2026-05-12,2026-05-22,Brooks-Logan,Heather Cameron,Sales Order,NEW_SKU_1075,Iterate revolutionary info-mediaries,76,36.42,2767.92,,,,,,,,Product NEW_SKU_1075,Size,Red,INT-3298,40.79,26.89,error
SO14611,2026-09-16,2026-10-10,"Moore, Freeman and Perez",Richard Munoz,Sales Order,NEW_SKU_1065,Cultivate open-source markets,97,421.42,40877.74,,,,,,,,Product NEW_SKU_1065,Color,Large,INT-3252,395.18,182.57,info
SO14612,2026-07-29,2026-10-15,"Romero, Neal and Curtis",Mary Brown,Sales Order,NEW_SKU_1079,Scale b2b niches,44,523.54,23035.76,,,,,,,,Product NEW_SKU_1079,Material,200W,INT-1780,487.27,305.4,error
SO14613,2025-12-12,2026-03-30,Hensley Group,Monica Sandoval DVM,Sales Order,NEW_SKU_1063,Syndicate killer systems,8,705.06,5640.48,,,,,,,,Product NEW_SKU_1063,Size,200W,INT-4709,705.8,325.34,success
SO14614,2025-09-04,2025-12-18,"Johnson, Perez and Anderson",Victoria Davila,Sales Order,NEW_SKU_1076,Incentivize end-to-end metrics,15,901.77,13526.55,,,,,,,,Product NEW_SKU_1076,Power,200W,INT-4647,1053.32,522.27,success
SO14615,2025-02-18,2025-03-05,Serrano Group,Cynthia Boyd,Sales Order,NEW_SKU_1013,Unleash seamless synergies,92,665.73,61247.16,,,,,,,,Product NEW_SKU_1013,Color,Large,INT-8699,548.2,232.38,info
SO14616,2026-02-10,2026-04-18,Butler Inc,Megan Lynch,Sales Order,NEW_SKU_1075,Extend front-end infrastructures,36,489.49,17621.64,,,,,,,,Product NEW_SKU_1075,Size,Steel,INT-7982,537.05,318.18,error
SO14617,2026-09-20,2026-11-18,Hernandez Group,Derek Taylor,Sales Order,NEW_SKU_1006,Iterate strategic applications,84,118.05,9916.199999999999,,,,,,,,Product NEW_SKU_1006,Color,Red,INT-7543,119.79,57.79,warning
SO14618,2025-12-27,2026-04-18,"Haas, Casey and Navarro",Ryan Kelly,Sales Order,NEW_SKU_1005,Iterate granular content,14,467.59,6546.259999999999,,,,,,,,Product NEW_SKU_1005,Color,Red,INT-2071,525.68,357.77,error
SO14619,2026-08-07,2026-08-31,Frank Group,James Morales,Sales Order,NEW_SKU_1075,Reinvent global e-business,37,103.94,3845.7799999999997,,,,,,,,Product NEW_SKU_1075,Size,200W,INT-9774,112.81,66.27,error
SO14620,2025-11-23,2025-12-14,Banks and Sons,Ruth Johnson,Sales Order,NEW_SKU_1030,Leverage rich partnerships,86,118.61,10200.46,,,,,,,,Product NEW_SKU_1030,Material,Steel,INT-1928,106.56,68.11,success
SO14621,2026-08-03,2026-08-11,Smith-Manning,Kathryn Garcia,Sales Order,NEW_SKU_1044,Engineer b2b solutions,47,391.68,18408.96,,,,,,,,Product NEW_SKU_1044,Size,Large,INT-5261,343.22,124.23,warning
SO14622,2025-10-28,2025-12-23,Elliott-Campbell,Bethany Lyons,Sales Order,NEW_SKU_1095,Brand customized technologies,22,883.9,19445.8,,,,,,,,Product NEW_SKU_1095,Size,200W,INT-9456,877.27,327.39,error
SO14623,2025-12-20,2026-01-26,"Sandoval, Porter and Harris",Devin Allen,Sales Order,NEW_SKU_1009,Morph visionary action-items,12,129.59,1555.08,,,,,,,,Product NEW_SKU_1009,Color,200W,INT-1383,144.23,72.69,error
SO14624,2025-02-06,2025-03-08,Valencia PLC,Micheal Hernandez,Sales Order,NEW_SKU_1079,Incentivize end-to-end metrics,50,616.97,30848.5,,,,,,,,Product NEW_SKU_1079,Power,Large,INT-2188,644.89,191.21,warning
SO14625,2025-04-11,2025-07-28,Lewis-Allen,Victoria Gill,Sales Order,NEW_SKU_1002,Synthesize front-end info-mediaries,62,548.13,33984.06,,,,,,,,Product NEW_SKU_1002,Material,200W,INT-1054,632.52,192.96,success
SO14626,2026-11-26,2027-01-21,Sanders LLC,Kathleen Lewis,Sales Order,NEW_SKU_1068,Whiteboard 24/7 deliverables,92,526.78,48463.759999999995,,,,,,,,Product NEW_SKU_1068,Color,200W,INT-5608,577.02,415.98,error
SO14627,2025-02-04,2025-03-11,"Marquez, Browning and Gray",Vanessa Galloway,Sales Order,NEW_SKU_1029,Deploy viral niches,47,297.87,13999.89,,,,,,,,Product NEW_SKU_1029,Material,Steel,INT-5491,306.47,174.0,error
SO14628,2026-02-14,2026-04-04,"Wilson, Sanchez and Herrera",Leonard Greene,Sales Order,NEW_SKU_1062,Engineer b2b solutions,39,709.38,27665.82,,,,,,,,Product NEW_SKU_1062,Color,200W,INT-8861,575.29,352.35,warning
SO14629,2025-06-16,2025-08-16,"Watkins, Hall and Davenport",Jamie Freeman,Sales Order,NEW_SKU_1054,Facilitate visionary models,100,384.4,38440.0,,,,,,,,Product NEW_SKU_1054,Material,200W,INT-5454,340.44,217.5,info
SO14630,2026-11-18,2027-01-05,Lee PLC,Joseph Rodriguez,Sales Order,NEW_SKU_1087,Scale b2b niches,45,204.46,9200.7,,,,,,,,Product NEW_SKU_1087,Color,Red,INT-3870,234.21,172.63,warning
SO14631,2025-01-04,2025-02-11,Davis-Greene,Scott Hunt,Sales Order,NEW_SKU_1048,Mesh strategic partnerships,86,483.87,41612.82,,,,,,,,Product NEW_SKU_1048,Color,Red,INT-7579,476.73,312.81,info
SO14632,2025-08-21,2025-11-25,"Zimmerman, Coleman and Cunningham",Carol Knapp,Sales Order,NEW_SKU_1038,Whiteboard 24/7 deliverables,98,725.19,71068.62000000001,,,,,,,,Product NEW_SKU_1038,Material,Red,INT-9197,706.59,371.31,info
SO14633,2026-05-14,2026-07-30,Gardner Group,Kathleen Allen,Sales Order,NEW_SKU_1038,Cultivate innovative synergies,22,98.27,2161.94,,,,,,,,Product NEW_SKU_1038,Size,Steel,INT-5448,85.15,86.93,success
SO14634,2026-03-21,2026-06-10,Stone LLC,Kenneth Rojas,Sales Order,NEW_SKU_1024,Iterate strategic applications,82,553.62,45396.840000000004,,,,,,,,Product NEW_SKU_1024,Power,Steel,INT-5475,556.14,218.49,warning
SO14635,2025-11-21,2025-12-17,Marshall-Williams,Kimberly Valenzuela,Sales Order,NEW_SKU_1091,Re-intermediate cutting-edge synergies,37,802.59,29695.83,,,,,,,,Product NEW_SKU_1091,Material,Red,INT-8057,950.15,411.35,info
SO14636,2026-03-08,2026-04-10,"Norris, Rice and Weber",Amy Jackson,Sales Order,NEW_SKU_1050,Deploy e-business networks,36,405.67,14604.12,,,,,,,,Product NEW_SKU_1050,Size,200W,INT-8982,458.23,325.67,success
SO14637,2026-07-07,2026-07-15,"Young, Morris and Hughes",Michelle Walker,Sales Order,NEW_SKU_1057,Re-contextualize interactive platforms,6,776.52,4659.12,,,,,,,,Product NEW_SKU_1057,Power,Steel,INT-5635,905.52,361.6,error
SO14638,2025-01-03,2025-01-19,"Aguilar, Dunn and Gill",Robin Maldonado,Sales Order,NEW_SKU_1004,Seize 24/7 synergies,91,832.41,75749.31,,,,,,,,Product NEW_SKU_1004,Material,Red,INT-7455,840.72,375.12,warning
SO14639,2025-06-21,2025-09-23,Hale and Sons,Tom Kane,Sales Order,NEW_SKU_1084,Unleash cross-platform metrics,68,173.77,11816.36,,,,,,,,Product NEW_SKU_1084,Power,200W,INT-5563,183.76,101.05,info
SO14640,2025-02-01,2025-03-30,Hill-Soto,Richard Harper,Sales Order,NEW_SKU_1015,Evolve e-business functionalities,22,541.54,11913.88,,,,,,,,Product NEW_SKU_1015,Material,Red,INT-6569,535.48,376.08,success
